Fecha,Magnitud,Profundidad,Ubicación,Latitud,Longitud,Tipo,Estatus,Tsunami,Alerta,Significancia,Tipo de Origen,Fuente
1681162728270,2.59,7.43,"13km SW of Searles Valley, CA",35.6786667,-117.4903333,earthquake,reviewed,0,,103,39.0,ci
1681086186960,2.85,1.32,"15km N of Deep Springs, CA",37.506,-117.9835,earthquake,reviewed,0,,125,43.0,nc
1681082594520,2.59,5.35,"24km NW of Parkfield, CA",36.052,-120.6215,earthquake,reviewed,0,,103,77.0,nc
1681035681100,2.53,8.0,"12km ESE of Alum Rock, CA",37.3383333,-121.697,earthquake,reviewed,0,,101,104.0,nc
1681031438920,2.86,3.76,"5km W of Walker, CA",38.5125,-119.5366667,earthquake,reviewed,0,,126,22.0,nc
1680666939810,2.55,4.02,"9km SW of Toms Place, CA",37.5175,-118.7616667,earthquake,reviewed,0,,100,25.0,nc
1680646997820,4.41,10.16,"1km NNW of Tres Pinos, CA",36.801,-121.323,earthquake,reviewed,1,green,799,111.0,nc
1680596108870,2.79,8.2,"22km S of Mammoth Lakes, CA",37.4421667,-119.0118333,earthquake,reviewed,0,,120,13.0,nc
1680595826100,2.9,11.35,"22km S of Mammoth Lakes, CA",37.4448333,-119.0156667,earthquake,reviewed,0,,129,10.0,nc
1680521728000,3.08,5.99,"14km E of Arvin, CA",35.2038333,-118.6721667,earthquake,reviewed,0,,157,66.0,ci
1680367428280,3.01,7.62,"3km NNE of San Leandro, CA",37.7491667,-122.1433333,earthquake,reviewed,0,,394,149.0,nc
1680367413460,2.68,7.64,"3km NNE of San Leandro, CA",37.7493333,-122.145,earthquake,reviewed,0,,127,142.0,nc
1680366296230,3.0,7.58,"3km NNE of San Leandro, CA",37.7505,-122.1426667,earthquake,reviewed,0,,429,147.0,nc
1680327479330,2.59,7.34,"13km SE of Bodfish, CA",35.5038333,-118.3868333,earthquake,reviewed,0,,103,44.0,ci
1680323554080,2.76,10.08,"1km N of Tres Pinos, CA",36.8015,-121.3191667,earthquake,reviewed,0,,122,75.0,nc
1680316524018,2.5,7.3,"40 km ESE of Mina, Nevada",38.2027,-117.7149,earthquake,reviewed,0,,96,10.0,nn
1680238443048,2.6,9.8,California-Nevada border region,38.151,-118.2479,earthquake,reviewed,0,,104,10.0,nn
1680163542770,2.74,9.99,"3km NE of Round Valley, CA",37.4321667,-118.5658333,earthquake,reviewed,0,,116,32.0,nc
1680157965950,2.55,5.4,"3km WNW of Walker, CA",38.523,-119.5173333,earthquake,reviewed,0,,100,17.0,nc
1680073877280,2.94,6.55,"21km ESE of Little Lake, CA",35.8483333,-117.7021667,earthquake,reviewed,0,,133,31.0,ci
1680008640490,2.6,8.7,"1km ENE of Pacifica, CA",37.6181667,-122.474,earthquake,reviewed,0,,172,108.0,nc
1680008588920,2.58,8.99,"1km ENE of Pacifica, CA",37.616,-122.4793333,earthquake,reviewed,0,,142,109.0,nc
1680008478360,3.4,9.13,"1km ENE of Pacifica, CA",37.6173333,-122.4773333,earthquake,reviewed,0,,578,133.0,nc
1679811645070,3.59,0.42,"48km E of Trona, CA",35.7898333,-116.8505,earthquake,reviewed,0,,200,31.0,ci
1679718731220,2.87,5.29,"11km SSE of Bodfish, CA",35.491,-118.4648333,earthquake,reviewed,0,,129,46.0,ci
1679617820870,3.24,9.3,"23km ESE of Ridgecrest, CA",35.5355,-117.44,earthquake,reviewed,0,,163,46.0,ci
1679579011791,2.6,11.2,"35 km SE of Mina, Nevada",38.1847,-117.7944,earthquake,reviewed,0,,104,10.0,nn
1679542733700,3.22,4.04,"10km S of Tres Pinos, CA",36.7035,-121.341,earthquake,reviewed,0,,166,68.0,nc
1679328579810,2.97,6.45,"16km E of Seven Trees, CA",37.2863333,-121.6566667,earthquake,reviewed,0,,210,124.0,nc
1679224790860,2.68,5.46,"1km WNW of Walker, CA",38.521,-119.494,earthquake,reviewed,0,,110,20.0,nc
1679219613190,2.72,6.66,"12km SE of Bodfish, CA",35.5175,-118.3905,earthquake,reviewed,0,,117,56.0,ci
1679149386660,3.7,0.32,"15km N of Deep Springs, CA",37.508,-117.9741667,earthquake,reviewed,0,,211,39.0,nc
1679123022530,3.87,-0.21,"15km N of Deep Springs, CA",37.5096667,-117.972,earthquake,reviewed,0,,234,32.0,nc
1679039091680,2.59,6.87,"34km WSW of San Simeon, CA",35.5491667,-121.553,earthquake,reviewed,0,,104,103.0,nc
1678970112170,2.88,3.38,"19km SSE of Livermore, CA",37.525,-121.6948333,earthquake,reviewed,0,,131,114.0,nc
1678919679340,2.72,0.31,"15km N of Deep Springs, CA",37.5045,-117.9708333,earthquake,reviewed,0,,114,25.0,nc
1678916645160,3.75,-0.79,"16km N of Deep Springs, CA",37.5105,-117.9556667,earthquake,reviewed,0,,217,40.0,nc
1678915720290,2.59,13.17,"14km N of Deep Springs, CA",37.499,-117.9785,earthquake,reviewed,0,,103,29.0,nc
1678914549200,2.57,4.84,"18km N of Deep Springs, CA",37.533,-117.9818333,earthquake,reviewed,0,,102,30.0,nc
1678913124510,2.68,0.09,"15km N of Deep Springs, CA",37.51,-117.9746667,earthquake,reviewed,0,,110,22.0,nc
1678909419650,2.64,-0.89,"15km NNE of Deep Springs, CA",37.5003333,-117.951,earthquake,reviewed,0,,107,27.0,nc
1678904981780,3.49,6.15,"13km NNW of San Simeon, CA",35.7473333,-121.2455,earthquake,reviewed,0,,196,90.0,nc
1678884847830,2.78,7.77,"13km N of Deep Springs, CA",37.4855,-117.9975,earthquake,reviewed,0,,119,29.0,nc
1678821355330,2.8,4.33,"11km S of Tres Pinos, CA",36.6931667,-121.3293333,earthquake,reviewed,0,,121,55.0,nc
1678820315180,2.89,4.21,"11km S of Tres Pinos, CA",36.6936667,-121.3316667,earthquake,reviewed,0,,129,52.0,nc
1678817273140,2.54,3.72,"11km S of Tres Pinos, CA",36.6948333,-121.3335,earthquake,reviewed,0,,99,42.0,nc
1678816068710,2.76,1.77,"13km SSW of Tres Pinos, CA",36.6793333,-121.3518333,earthquake,reviewed,0,,117,46.0,nc
1678816011420,3.21,4.19,"10km S of Tres Pinos, CA",36.6975,-121.3381667,earthquake,reviewed,0,,160,58.0,nc
1678815704820,3.24,3.99,"10km S of Tres Pinos, CA",36.7003333,-121.34,earthquake,reviewed,0,,163,48.0,nc
1678815684710,3.19,4.02,"10km S of Tres Pinos, CA",36.6996667,-121.339,earthquake,reviewed,0,,160,47.0,nc
1678815503510,2.78,4.06,"16km N of Deep Springs, CA",37.5156667,-117.9813333,earthquake,reviewed,0,,119,17.0,nc
1678805502710,2.85,3.18,"15km N of Deep Springs, CA",37.5095,-117.9848333,earthquake,reviewed,0,,125,23.0,nc
1678804765740,2.91,-0.24,"15km N of Deep Springs, CA",37.5028333,-117.9585,earthquake,reviewed,0,,130,25.0,nc
1678800308630,2.7,7.82,"16km N of Deep Springs, CA",37.512,-117.9808333,earthquake,reviewed,0,,112,23.0,nc
1678790744960,2.81,-0.12,"15km N of Deep Springs, CA",37.5071667,-117.9851667,earthquake,reviewed,0,,122,28.0,nc
1678788798680,3.88,-1.23,"17km N of Deep Springs, CA",37.5213333,-117.971,earthquake,reviewed,0,,233,35.0,nc
1678787855470,2.7,1.13,"17km N of Deep Springs, CA",37.5285,-117.9786667,earthquake,reviewed,0,,112,24.0,nc
1678786528880,3.15,-0.46,"16km N of Deep Springs, CA",37.5195,-117.972,earthquake,reviewed,0,,153,31.0,nc
1678786459914,2.5,5.595,"17 km SSE of Dyer, Nevada",37.5231,-117.9836,earthquake,reviewed,0,,96,41.0,us
1678786371750,2.81,4.25,"18km N of Deep Springs, CA",37.53,-117.978,earthquake,reviewed,0,,121,26.0,nc
1678785908500,3.04,1.11,"16km N of Deep Springs, CA",37.5136667,-117.9836667,earthquake,reviewed,0,,142,32.0,nc
1678774275850,2.57,3.53,"17km N of Deep Springs, CA",37.5215,-117.9846667,earthquake,reviewed,0,,102,22.0,nc
1678771957600,2.57,7.72,"16km N of Deep Springs, CA",37.514,-117.9878333,earthquake,reviewed,0,,102,25.0,nc
1678770029240,3.82,0.11,"16km N of Deep Springs, CA",37.5176667,-117.9835,earthquake,reviewed,0,,226,34.0,nc
1678550993660,2.61,1.33,"14km N of Kings Beach, CA",39.3598333,-120.0131667,earthquake,reviewed,0,,105,12.0,nc
1678550948470,2.95,-2.13,"14km N of Kings Beach, CA",39.3613333,-120.014,earthquake,reviewed,0,,136,21.0,nc
1678294953418,2.7,11.5,"31 km SE of Mina, Nevada",38.1625,-117.8993,earthquake,reviewed,0,,112,11.0,nn
1678225838300,2.6,-0.39,"5km ENE of Bonadelle Ranchos-Madera Ranchos, CA",37.0015,-119.817,quarry blast,reviewed,0,,104,12.0,nc
1678199592440,3.8,9.29,"9km NW of Pinnacles, CA",36.5941667,-121.2011667,earthquake,reviewed,0,,331,67.0,nc
1678178530110,2.99,7.09,"10km ENE of Ridgecrest, CA",35.6653333,-117.5728333,earthquake,reviewed,0,,143,36.0,ci
1678091759550,2.51,8.0,"2km ESE of Aromas, CA",36.8813333,-121.6241667,earthquake,reviewed,0,,104,76.0,nc
1677615677250,2.96,3.79,"5km W of Walker, CA",38.5163333,-119.5323333,earthquake,reviewed,0,,135,19.0,nc
1677591051690,3.56,8.15,"17km SSW of Trona, CA",35.6128333,-117.4165,earthquake,reviewed,0,,198,37.0,ci
1677550684500,3.15,7.92,"17km S of Trona, CA",35.6136667,-117.4145,earthquake,reviewed,0,,153,38.0,ci
1677543930360,2.5,9.34,"6km WNW of Toms Place, CA",37.5853333,-118.735,earthquake,reviewed,0,,100,20.0,nc
1677510994980,2.54,10.5,"4km NNW of West Bishop, CA",37.3953333,-118.4765,earthquake,reviewed,0,,99,25.0,nc
1677439575510,2.81,7.41,"15km SSW of Searles Valley, CA",35.6398333,-117.4556667,earthquake,reviewed,0,,123,41.0,ci
1677310299133,3.0,10.2,"36 km SE of Mina, Nevada",38.1785,-117.797,earthquake,reviewed,0,,139,12.0,nn
1677090132682,3.5,8.7,"32 km SE of Mina, Nevada",38.1577,-117.8891,earthquake,reviewed,0,,190,13.0,nn
1676970278960,2.61,3.85,"3km SSW of Ridgemark, CA",36.7895,-121.3748333,earthquake,reviewed,0,,114,63.0,nc
1676687720340,2.9,0.06,"27km N of Searles Valley, CA",36.0061667,-117.364,earthquake,reviewed,0,,129,30.0,ci
1676344011280,2.84,8.68,"9km SSE of Mammoth Lakes, CA",37.5661667,-118.9276667,earthquake,reviewed,0,,124,29.0,nc
1676336094050,2.84,9.04,"9km SSE of Mammoth Lakes, CA",37.5656667,-118.9258333,earthquake,reviewed,0,,124,31.0,nc
1676293426260,2.87,2.97,"15km ESE of Olancha, CA",36.22,-117.8596667,earthquake,reviewed,0,,127,31.0,ci
1676287150380,2.69,9.04,"12km WSW of Toms Place, CA",37.5066667,-118.7941667,earthquake,reviewed,0,,112,29.0,nc
1675939971830,2.5,7.38,"13km ENE of Ridgecrest, CA",35.678,-117.5535,earthquake,reviewed,0,,96,35.0,ci
1675937993680,2.72,9.44,"10km E of Coalinga, CA",36.133,-120.2431667,earthquake,reviewed,0,,114,48.0,nc
1675937590450,3.34,10.85,"11km E of Coalinga, CA",36.1451667,-120.2365,earthquake,reviewed,0,,177,68.0,nc
1675937287330,2.52,9.43,"10km ESE of Coalinga, CA",36.1208333,-120.2536667,earthquake,reviewed,0,,98,41.0,nc
1675802197120,2.73,3.28,"13km E of Mammoth Lakes, CA",37.6246667,-118.8318333,earthquake,reviewed,0,,116,29.0,nc
1675641348690,2.55,4.99,"13km NNW of San Simeon, CA",35.7436667,-121.2573333,earthquake,reviewed,0,,101,61.0,nc
1675567530688,2.5,11.9,"31 km SE of Mina, Nevada",38.1613,-117.8976,earthquake,reviewed,0,,96,9.0,nn
1675567386540,3.5,11.4,"31 km SE of Mina, Nevada",38.1675,-117.8921,earthquake,reviewed,0,,189,11.0,nn
1675501894400,2.67,5.81,"10km NNE of Cayucos, CA",35.5225,-120.838,earthquake,reviewed,0,,113,60.0,nc
1675489785070,2.51,2.64,"6km NW of Castaic, CA",34.524,-118.6701667,earthquake,reviewed,0,,105,90.0,ci
1675380946520,2.99,10.48,"6km SSE of Bridgeport, CA",38.2083333,-119.2108333,earthquake,reviewed,0,,140,39.0,nc
1675298231750,3.11,7.1,"7km ESE of Ridgecrest, CA",35.5963333,-117.5995,earthquake,reviewed,0,,161,46.0,ci
1675296661670,2.9,2.5,"2km WSW of Sylmar, CA",34.3035,-118.4691667,earthquake,reviewed,0,,199,108.0,ci
1675201275080,2.64,3.94,"17km SW of Toms Place, CA",37.4751667,-118.8401667,earthquake,reviewed,0,,107,22.0,nc
1675016750030,2.5,9.38,"13km NNE of Ridgecrest, CA",35.727,-117.6146667,earthquake,reviewed,0,,96,38.0,ci
1674939452216,2.5,10.2,"34 km SE of Mina, Nevada",38.1637,-117.838,earthquake,reviewed,0,,96,20.0,nn
1674926175675,3.7,7.9,"32 km SE of Mina, Nevada",38.1734,-117.8643,earthquake,reviewed,0,,211,19.0,nn
1674832402100,2.59,9.61,"14km NNE of Ridgecrest, CA",35.734,-117.6185,earthquake,reviewed,0,,103,39.0,ci
1674695488150,2.81,4.73,"9km SSE of San Juan Bautista, CA",36.7775,-121.4841667,earthquake,reviewed,0,,124,76.0,nc
1674632898020,2.55,6.66,"13km SE of Mammoth Lakes, CA",37.5478333,-118.8758333,earthquake,reviewed,0,,100,28.0,nc
1674482282950,3.62,5.65,"9km ENE of San Martin, CA",37.1093333,-121.5168333,earthquake,reviewed,0,,291,105.0,nc
1674262554420,2.66,7.71,"1km SE of Portola Valley, CA",37.379,-122.2308333,earthquake,reviewed,0,,132,17.0,nc
1674262549680,2.53,7.25,"1km SE of Portola Valley, CA",37.3781667,-122.2253333,earthquake,reviewed,0,,115,100.0,nc
1674198939920,3.02,10.28,"8km NNW of New Idria, CA",36.484,-120.6923333,earthquake,reviewed,0,,169,67.0,nc
1674198547840,2.88,7.28,"1km SE of Portola Valley, CA",37.3741667,-122.2261667,earthquake,reviewed,0,,189,96.0,nc
1674156101850,3.16,4.17,"4km S of San Juan Bautista, CA",36.8073333,-121.532,earthquake,reviewed,0,,160,80.0,nc
1674148555930,3.56,5.32,"4km S of San Juan Bautista, CA",36.8096667,-121.531,earthquake,reviewed,0,,289,90.0,nc
1674136720370,3.35,8.5,"21km ESE of Little Lake, CA",35.8578333,-117.6995,earthquake,reviewed,0,,174,35.0,ci
1674026930880,2.79,3.77,"24km NNW of Tehachapi, CA",35.3228333,-118.5685,earthquake,reviewed,0,,122,58.0,ci
1673855204812,2.5,11.6,Nevada,38.1396,-117.9805,earthquake,reviewed,0,,96,13.0,nn
1673840617950,2.63,5.85,"10km WSW of Toms Place, CA",37.5238333,-118.7866667,earthquake,reviewed,0,,107,28.0,nc
1673823095920,3.38,16.43,"21km ENE of Le Grand, CA",37.2951667,-120.028,earthquake,reviewed,0,,248,46.0,nc
1673665581670,3.2,5.56,"4km WNW of Walker, CA",38.5285,-119.5205,earthquake,reviewed,0,,160,17.0,nc
1673533636560,2.5,6.82,"19km S of Trona, CA",35.5923333,-117.3818333,earthquake,reviewed,0,,96,32.0,ci
1673497221998,3.3,11.5,"47 km ENE of Tonopah, Nevada",38.1836,-116.7029,earthquake,reviewed,0,,168,10.0,nn
1673386027050,2.99,6.16,"3km WSW of San Juan Bautista, CA",36.8343333,-121.5731667,earthquake,reviewed,0,,145,70.0,nc
1673364890590,3.15,7.64,"10km ENE of Porterville, CA",36.0841667,-118.9036667,earthquake,reviewed,0,,180,26.0,ci
1673333989720,2.72,6.75,"3km NE of San Leandro, CA",37.7398333,-122.128,earthquake,reviewed,0,,360,125.0,nc
1673300942500,2.84,3.94,"3km SSW of San Juan Bautista, CA",36.8201667,-121.555,earthquake,reviewed,0,,134,68.0,nc
1673274411770,2.5,6.82,"9km NW of Pinnacles, CA",36.5941667,-121.2033333,earthquake,reviewed,0,,97,43.0,nc
1673261269280,2.63,2.17,"12km S of Olancha, CA",36.1711667,-118.029,earthquake,reviewed,0,,107,45.0,ci
1673039642200,2.78,11.23,"8km SSW of Kettleman City, CA",35.946,-120.0101667,earthquake,reviewed,0,,119,48.0,nc
1672865374070,3.0,1.5,"16km NE of Little Lake, CA",36.0211667,-117.7673333,earthquake,reviewed,0,,139,34.0,ci
1672810047140,2.84,3.58,"6km WNW of Walker, CA",38.5425,-119.541,earthquake,reviewed,0,,124,17.0,nc
1672793161840,2.57,13.75,"19km NNW of Coalinga, CA",36.3015,-120.4271667,earthquake,reviewed,0,,102,63.0,nc
1672707664070,2.68,5.56,"14km SE of Bodfish, CA",35.5026667,-118.3831667,earthquake,reviewed,0,,113,65.0,ci
1672699269120,3.06,5.96,"2km ENE of Bishop, CA",37.371,-118.368,earthquake,reviewed,0,,146,27.0,nc
1672564045940,2.6,3.74,"24km NW of San Simeon, CA",35.8168333,-121.3523333,earthquake,reviewed,0,,104,42.0,nc
1672555750190,3.9,7.74,"9km NW of Pinnacles, CA",36.595,-121.2063333,earthquake,reviewed,0,green,346,70.0,nc
1672553971410,3.14,8.14,"9km NW of Pinnacles, CA",36.5958333,-121.2001667,earthquake,reviewed,0,,161,67.0,nc
1672477343470,2.76,18.5,"6km WNW of Allendale, CA",38.4573333,-122.015,earthquake,reviewed,0,,143,103.0,nc
1672468676410,2.66,3.18,"28km SSE of Lopez Point, CA",35.7735,-121.4815,earthquake,reviewed,0,,109,76.0,nc
1672355015160,2.61,7.88,"20km ESE of Yosemite Valley, CA",37.6516667,-119.3848333,earthquake,reviewed,0,,105,51.0,nc
1672233772129,3.4,8.1,"32 km NW of Gabbs, Nevada",39.0976,-118.1503,earthquake,reviewed,0,,179,16.0,nn
