Fecha,Magnitud,Profundidad,Ubicación,Latitud,Longitud,Tipo,Estatus,Tsunami,Alerta,Significancia,Tipo de Origen,Fuente
1674881556490,2.87,10.59,"3 km SSW of Dibble, Oklahoma",35.00416667,-97.64966667,earthquake,reviewed,0,,138,96.0,ok
1674640901890,3.53,7.98,"5 km ENE of Meridian, Oklahoma",35.8515,-97.19116667,earthquake,reviewed,0,,227,84.0,ok
1674539543260,2.6,5.0,"3 km ENE of Freeport, Kansas",37.2064,-97.8194,earthquake,reviewed,0,,104,41.0,us
1674349489350,2.5,6.78,"5 km E of Hennessey, Oklahoma",36.10466667,-97.837,earthquake,reviewed,0,,96,101.0,ok
1674138055130,3.03,7.83,"6 km ENE of Fairmont, Oklahoma",36.382,-97.6435,earthquake,reviewed,0,,143,99.0,ok
1674001034699,2.63,7.46,"5 km E of Hennessey, Oklahoma",36.10516667,-97.8355,earthquake,reviewed,0,,107,98.0,ok
1672476731169,2.61,7.51,"6 km ENE of Meridian, Oklahoma",35.85383333,-97.18883333,earthquake,reviewed,0,,106,90.0,ok
1671793638370,2.92,7.62,"7 km WSW of Minco, Oklahoma",35.283,-98.0205,earthquake,reviewed,0,,135,63.0,ok
1671292301490,2.52,6.69,"9 km WSW of Waynoka, Oklahoma",36.53816667,-98.96533333,earthquake,reviewed,0,,98,96.0,ok
1671292127560,3.14,6.71,"8 km WSW of Waynoka, Oklahoma",36.5415,-98.9615,earthquake,reviewed,0,,152,96.0,ok
1670904553519,2.62,7.73,"8 km WSW of Minco, Oklahoma",35.27616667,-98.02616667,earthquake,reviewed,0,,111,95.0,ok
1670768953927,3.2,5.0,"8 km SW of Danville, Kansas",37.2292,-97.9493,earthquake,reviewed,0,,159,31.0,us
1670709103359,2.71,19.17,"3 km ENE of Crescent, Oklahoma",35.96983333,-97.56066667,earthquake,reviewed,0,,113,100.0,ok
1670646383210,3.04,5.0,"10 km W of Lamont, Oklahoma",36.69633333,-97.67366667,earthquake,reviewed,0,,144,79.0,ok
1670431863669,2.65,6.75,"9 km SW of Minco, Oklahoma",35.2575,-98.02716667,earthquake,reviewed,0,,109,96.0,ok
1670363430559,2.79,7.0,Oklahoma,34.949,-97.61983333,earthquake,reviewed,0,,123,101.0,ok
1670351489839,2.83,7.38,"9 km NW of Pocasset, Oklahoma",35.2555,-98.0275,earthquake,reviewed,0,,127,89.0,ok
1670294363300,2.51,6.25,Oklahoma,35.25916667,-98.02416667,earthquake,reviewed,0,,105,97.0,ok
1669602816759,2.9,6.75,"7 km WSW of Minco, Oklahoma",35.28283333,-98.01716667,earthquake,reviewed,0,,143,96.0,ok
1669394274880,2.8,7.33,"6 km WSW of Minco, Oklahoma",35.28533333,-98.01083333,earthquake,reviewed,0,,125,89.0,ok
1668736159379,2.64,9.75,"2 km SSE of Cimarron City, Oklahoma",35.87416667,-97.58933333,earthquake,reviewed,0,,113,90.0,ok
1668509353730,2.92,7.9,"7 km WSW of Minco, Oklahoma",35.28233333,-98.01733333,earthquake,reviewed,0,,135,96.0,ok
1668122748950,2.76,20.94,"1 km ESE of Medicine Park, Oklahoma",34.72283333,-98.48466667,earthquake,reviewed,0,,120,101.0,ok
1668030679190,2.71,10.88,"9 km S of Dibble, Oklahoma",34.944,-97.62583333,earthquake,reviewed,0,,113,100.0,ok
1667801373679,2.51,6.64,"8 km WSW of Waynoka, Oklahoma",36.53883333,-98.96366667,earthquake,reviewed,0,,97,90.0,ok
1667775248509,2.55,23.54,"2 km ENE of Wardville, Oklahoma",34.66583333,-96.0045,earthquake,reviewed,0,,100,74.0,ok
1667749058369,2.61,6.7,"8 km WSW of Waynoka, Oklahoma",36.54016667,-98.96333333,earthquake,reviewed,0,,106,100.0,ok
1666467693840,2.93,7.18,"6 km SE of Wakita, Oklahoma",36.83533333,-97.87183333,earthquake,reviewed,0,,132,95.0,ok
1666129275029,2.59,6.42,"4 km SSE of Dover, Oklahoma",35.9405,-97.89,earthquake,reviewed,0,,103,100.0,ok
1665759291429,2.74,7.32,"4 km SE of Dover, Oklahoma",35.95033333,-97.874,earthquake,reviewed,0,,116,100.0,ok
1665681705060,2.67,6.18,"8 km WSW of Hunnewell, Kansas",36.98083333,-97.49333333,earthquake,reviewed,0,,110,91.0,ok
1665672916519,2.61,5.7,"4 km SE of Dover, Oklahoma",35.95316667,-97.87283333,earthquake,reviewed,0,,105,61.0,ok
1665613336199,3.15,6.6,"4 km SSE of Dover, Oklahoma",35.94266667,-97.88483333,earthquake,reviewed,0,,155,94.0,ok
1665227514560,2.7,5.66,Oklahoma,35.93616667,-97.89883333,earthquake,reviewed,0,,112,100.0,ok
1665186003459,3.14,6.34,"4 km SSE of Dover, Oklahoma",35.94366667,-97.88416667,earthquake,reviewed,0,,153,100.0,ok
1665166913780,3.21,6.23,"4 km SSE of Dover, Oklahoma",35.94133333,-97.89133333,earthquake,reviewed,0,,159,99.0,ok
1665097928750,3.42,6.3,"4 km SSE of Dover, Oklahoma",35.94133333,-97.89,earthquake,reviewed,0,,182,100.0,ok
1665072892000,2.71,4.03,"4 km SSE of Dover, Oklahoma",35.9455,-97.8955,earthquake,reviewed,0,,113,89.0,ok
1665064979710,2.88,6.26,"4 km SSE of Dover, Oklahoma",35.94183333,-97.8895,earthquake,reviewed,0,,129,100.0,ok
1665054822100,2.78,5.52,"4 km SSE of Dover, Oklahoma",35.9415,-97.891,earthquake,reviewed,0,,120,97.0,ok
1665015883130,3.19,5.47,"4 km SSE of Dover, Oklahoma",35.94016667,-97.89166667,earthquake,reviewed,0,,159,100.0,ok
1664822929329,2.8,6.37,"4 km SSE of Dover, Oklahoma",35.9395,-97.89266667,earthquake,reviewed,0,,121,95.0,ok
1664755742676,2.5,5.0,"6 km E of Bluff City, Kansas",37.0707,-97.7981,earthquake,reviewed,0,,96,36.0,us
1664744912280,2.6,6.46,"4 km SSE of Dover, Oklahoma",35.94033333,-97.89583333,earthquake,reviewed,0,,107,99.0,ok
1664719517859,2.57,6.42,"4 km SSE of Dover, Oklahoma",35.93916667,-97.8935,earthquake,reviewed,0,,105,99.0,ok
1664709539909,2.52,6.48,"4 km SSE of Dover, Oklahoma",35.94183333,-97.89383333,earthquake,reviewed,0,,99,101.0,ok
1664627427140,2.76,7.0,Oklahoma,36.69933333,-97.6685,earthquake,reviewed,0,,117,98.0,ok
1664492349080,3.09,7.81,"2 km ESE of Aline, Oklahoma",36.499,-98.42216667,earthquake,reviewed,0,,148,101.0,ok
1664298320940,2.69,6.53,Oklahoma,35.24966667,-97.752,earthquake,reviewed,0,,134,92.0,ok
1662738260120,2.54,7.91,"2 km ESE of Aline, Oklahoma",36.50033333,-98.42366667,earthquake,reviewed,0,,99,95.0,ok
1662189764240,2.5,4.05,"5 km E of Minco, Oklahoma",35.322,-97.88833333,earthquake,reviewed,0,,98,95.0,ok
1661860796420,2.59,7.42,"7 km N of Ames, Oklahoma",36.315,-98.1755,earthquake,reviewed,0,,104,82.0,ok
1660667159450,2.71,4.75,"8 km WSW of Hunnewell, Kansas",36.97966667,-97.493,earthquake,reviewed,0,,115,100.0,ok
1658335390470,2.51,0.08,"9 km WSW of Lebanon, Oklahoma",33.94516667,-97.00233333,quarry blast,reviewed,0,,97,25.0,ok
1657428335890,2.91,7.99,"11 km ESE of Chickasha, Oklahoma",35.02,-97.8175,earthquake,reviewed,0,,161,75.0,ok
1655118544500,3.14,7.95,"6 km NW of Medford, Oklahoma",36.84983333,-97.78566667,earthquake,reviewed,0,,153,89.0,ok
1654413841780,2.8,7.64,"13 km WSW of Quinton, Oklahoma",35.08466667,-95.50733333,earthquake,reviewed,0,,121,92.0,ok
1654267548380,3.16,12.88,"10 km W of Quinton, Oklahoma",35.12383333,-95.484,earthquake,reviewed,0,,154,72.0,ok
1654267539990,2.78,5.9,"12 km WSW of Quinton, Oklahoma",35.08483333,-95.5055,earthquake,reviewed,0,,119,82.0,ok
1653737968829,2.73,7.77,"13 km WSW of Quinton, Oklahoma",35.08433333,-95.50733333,earthquake,reviewed,0,,116,86.0,ok
1653122882779,2.9,7.85,"5 km N of Ames, Oklahoma",36.29716667,-98.17883333,earthquake,reviewed,0,,130,99.0,ok
1652554857450,3.12,2.6,"6 km SSE of Yeager, Oklahoma",35.1055,-96.3135,earthquake,reviewed,0,,150,99.0,ok
1652374093500,2.84,14.91,"11 km SSW of Bradley, Oklahoma",34.7905,-97.76983333,earthquake,reviewed,0,,124,92.0,ok
1652020290339,2.86,7.9,"7 km NW of Jefferson, Oklahoma",36.7715,-97.84016667,earthquake,reviewed,0,,126,101.0,ok
1651988158399,2.86,7.49,"13 km WSW of Quinton, Oklahoma",35.0885,-95.51833333,earthquake,reviewed,0,,126,81.0,ok
1651868453060,2.51,23.72,"5 km NNW of Arpelar, Oklahoma",34.98816667,-95.98833333,earthquake,reviewed,0,,97,86.0,ok
1651546122950,2.81,7.5,"2 km E of Hennessey, Oklahoma",36.11216667,-97.86966667,earthquake,reviewed,0,,123,94.0,ok
1649658997359,2.67,7.91,"8 km E of Nescatunga, Oklahoma",36.759,-98.06083333,earthquake,reviewed,0,,112,94.0,ok
1648694399840,2.65,7.36,"5 km ENE of Union City, Oklahoma",35.40516667,-97.88016667,earthquake,reviewed,0,,110,98.0,ok
1648393276519,3.29,7.08,"5 km ENE of Edmond, Oklahoma",35.674,-97.42216667,earthquake,reviewed,0,,281,96.0,ok
1647444580020,2.79,7.95,"4 km W of Lucien, Oklahoma",36.278,-97.50216667,earthquake,reviewed,0,,120,94.0,ok
1647256821399,3.12,7.69,"12 km E of Crowder, Oklahoma",35.106,-95.53583333,earthquake,reviewed,0,,151,82.0,ok
1645975038129,2.64,7.8,"8 km NW of Prague, Oklahoma",35.544,-96.7475,earthquake,reviewed,0,,109,99.0,ok
1645511409970,2.93,7.86,"7 km NW of Medford, Oklahoma",36.85366667,-97.78666667,earthquake,reviewed,0,,133,68.0,ok
1645506627089,3.24,7.78,"7 km NW of Medford, Oklahoma",36.85616667,-97.7895,earthquake,reviewed,0,,166,51.0,ok
1645136911640,2.55,7.79,,36.85383333,-97.784,earthquake,reviewed,0,,100,95.0,ok
1645135198640,2.52,7.5,"6 km NW of Medford, Oklahoma",36.854,-97.78216667,earthquake,reviewed,0,,98,92.0,ok
1644542812000,2.61,7.76,"7 km NW of Medford, Oklahoma",36.85333333,-97.78716667,earthquake,reviewed,0,,105,96.0,ok
1644428812259,2.79,7.72,"7 km NW of Medford, Oklahoma",36.85416667,-97.78616667,earthquake,reviewed,0,,121,101.0,ok
1644408174500,2.6,7.99,"6 km NW of Medford, Oklahoma",36.85266667,-97.78733333,earthquake,reviewed,0,,104,93.0,ok
1644252242089,2.54,6.8,"5 km E of Hennessey, Oklahoma",36.10316667,-97.834,earthquake,reviewed,0,,101,79.0,ok
1643649021129,4.5,7.85,"7 km NW of Medford, Oklahoma",36.851,-97.7935,earthquake,reviewed,0,green,942,96.0,ok
1643506789710,2.69,7.0,"8 km SSW of Alex, Oklahoma",34.847,-97.82116667,earthquake,reviewed,0,,113,89.0,ok
1643372104209,2.62,7.26,"1 km W of Cole, Oklahoma",35.1025,-97.58816667,earthquake,reviewed,0,,134,95.0,ok
1643025005669,2.64,7.58,"14 km WSW of Kingfisher, Oklahoma",35.835,-98.088,earthquake,reviewed,0,,107,81.0,ok
1642771495460,2.67,8.83,"10 km ESE of Jefferson, Oklahoma",36.70066667,-97.67733333,earthquake,reviewed,0,,110,75.0,ok
1640892067158,2.9,5.0,"6 km E of Manchester, Oklahoma",37.0042,-97.9668,earthquake,reviewed,0,,130,,us
1640031709799,2.52,6.49,"6 km SE of Erin Springs, Oklahoma",34.77066667,-97.551,earthquake,reviewed,0,,98,81.0,ok
1639989782390,2.53,12.38,"14 km ENE of Leon, Oklahoma",33.9515,-97.299,earthquake,reviewed,0,,100,71.0,ok
1638854032439,2.7,7.0,"6 km WNW of Lucien, Oklahoma",36.292,-97.519,earthquake,reviewed,0,,113,100.0,ok
1638664198460,2.68,7.12,"3 km SW of Quinton, Oklahoma",35.10066667,-95.39116667,earthquake,reviewed,0,,111,74.0,ok
1638263580330,2.53,6.0,"15 km SSE of Waynoka, Oklahoma",36.46333333,-98.78216667,earthquake,reviewed,0,,98,98.0,ok
1637748997890,2.68,7.47,"3 km SW of Quinton, Oklahoma",35.10033333,-95.39233333,earthquake,reviewed,0,,111,75.0,ok
1637731815189,3.28,7.56,"3 km SSW of Quinton, Oklahoma",35.09983333,-95.38983333,earthquake,reviewed,0,,170,75.0,ok
1637026608460,2.51,7.83,"1 km WSW of Quinton, Oklahoma",35.115,-95.38616667,earthquake,reviewed,0,,97,62.0,ok
1636686676179,2.77,6.89,"8 km SSW of Warwick, Oklahoma",35.613,-97.04266667,earthquake,reviewed,0,,123,82.0,ok
1636366215230,2.66,5.0,"5 km SW of Manchester, Oklahoma",36.95866667,-98.08566667,earthquake,reviewed,0,,109,95.0,ok
1636312133939,2.52,6.91,"2 km SW of Quinton, Oklahoma",35.106,-95.39033333,earthquake,reviewed,0,,98,61.0,ok
1636073725199,2.79,5.81,"9 km NNW of Perry, Oklahoma",36.36583333,-97.345,earthquake,reviewed,0,,120,92.0,ok
1635542469140,3.01,7.37,"9 km ESE of Jefferson, Oklahoma",36.69133333,-97.68666667,earthquake,reviewed,0,,140,101.0,ok
1633734460609,2.65,6.93,"2 km ESE of Luther, Oklahoma",35.6535,-97.17016667,earthquake,reviewed,0,,109,100.0,ok
1633270416520,2.5,7.73,"3 km SE of Meno, Oklahoma",36.36383333,-98.14816667,earthquake,reviewed,0,,97,100.0,ok
1632999508149,2.9,8.62,"3 km SSW of Quinton, Oklahoma",35.09833333,-95.38883333,earthquake,reviewed,0,,130,68.0,ok
1632499374630,2.54,7.55,"0 km SW of Wakita, Oklahoma",36.87833333,-97.92816667,earthquake,reviewed,0,,101,95.0,ok
1632458727850,2.7,6.83,"7 km NNE of Ames, Oklahoma",36.31383333,-98.1635,earthquake,reviewed,0,,114,98.0,ok
1632090499390,2.96,7.0,"8 km E of Nescatunga, Oklahoma",36.757,-98.06316667,earthquake,reviewed,0,,136,98.0,ok
1632090274070,3.61,7.8,"7 km E of Nescatunga, Oklahoma",36.75783333,-98.065,earthquake,reviewed,0,,204,101.0,ok
1632090098770,3.8,7.0,"7 km E of Nescatunga, Oklahoma",36.75783333,-98.06683333,earthquake,reviewed,0,,281,101.0,ok
1631484290039,2.53,6.03,"3 km SE of Nescatunga, Oklahoma",36.73383333,-98.12533333,earthquake,reviewed,0,,99,100.0,ok
1630947592369,2.56,7.99,"6 km NNE of Ames, Oklahoma",36.30116667,-98.1695,earthquake,reviewed,0,,101,100.0,ok
1630790275000,2.72,7.63,"6 km NNE of Alex, Oklahoma",34.97366667,-97.758,earthquake,reviewed,0,,115,101.0,ok
1630675998640,2.98,5.0,"2 km SSW of Cherokee, Oklahoma",36.73466667,-98.36816667,earthquake,reviewed,0,,139,92.0,ok
1630522356840,2.77,7.88,"9 km NNE of Quinlan, Oklahoma",36.53033333,-98.99116667,earthquake,reviewed,0,,118,71.0,ok
1630281213530,2.69,6.78,"7 km ENE of Renfrow, Oklahoma",36.93966667,-97.57,earthquake,reviewed,0,,113,100.0,ok
1629818625829,3.73,6.62,"1 km S of Quinton, Oklahoma",35.11116667,-95.3725,earthquake,reviewed,0,,229,70.0,ok
1629637414780,2.79,7.22,"1 km E of Quinton, Oklahoma",35.121,-95.35083333,earthquake,reviewed,0,,120,25.0,ok
1629628971750,3.55,5.0,"9 km ESE of Jefferson, Oklahoma",36.687,-97.691,earthquake,reviewed,0,,201,82.0,ok
1629502436600,2.62,6.72,"1 km SSW of Quinton, Oklahoma",35.108,-95.37533333,earthquake,reviewed,0,,106,50.0,ok
1629198741000,2.66,7.01,"1 km SSW of Quinton, Oklahoma",35.1075,-95.37716667,earthquake,reviewed,0,,109,64.0,ok
1629086164389,2.6,6.63,"0 km NNW of Quinton, Oklahoma",35.1275,-95.3725,earthquake,reviewed,0,,105,69.0,ok
1628965055047,2.5,5.0,"6 km SSE of Bluff City, Kansas",37.023,-97.8496,earthquake,reviewed,0,,96,,us
1628963093963,3.0,9.91,"5 km SSE of Bluff City, Kansas",37.0381,-97.8453,earthquake,reviewed,0,,139,,us
1628771350900,2.84,7.35,"2 km E of Quinton, Oklahoma",35.12283333,-95.34383333,earthquake,reviewed,0,,125,64.0,ok
1628108620880,3.08,8.49,"16 km SE of Waynoka, Oklahoma",36.4635,-98.76016667,earthquake,reviewed,0,,147,78.0,ok
1626109438779,3.0,5.0,"7 km NNE of Manchester, Oklahoma",37.0539,-97.9971,earthquake,reviewed,0,,143,,us
1625753819590,2.71,7.87,"9 km NNE of Quinlan, Oklahoma",36.527,-98.998,earthquake,reviewed,0,,113,61.0,ok
1625753389619,2.96,7.86,"9 km NNE of Quinlan, Oklahoma",36.52866667,-98.997,earthquake,reviewed,0,,135,100.0,ok
1624252158989,2.52,7.0,"6 km SW of Manchester, Oklahoma",36.96183333,-98.09466667,earthquake,reviewed,0,,98,101.0,ok
1624228903549,2.6,7.37,"2 km E of Quinton, Oklahoma",35.12433333,-95.34883333,earthquake,reviewed,0,,104,65.0,ok
1623880692880,2.56,5.0,"3 km SE of Carney, Oklahoma",35.79133333,-96.98683333,earthquake,reviewed,0,,102,84.0,ok
1623877653079,3.74,7.0,"3 km SE of Carney, Oklahoma",35.7915,-96.985,earthquake,reviewed,0,,253,100.0,ok
1623867506579,2.53,7.03,"1 km SW of Quinton, Oklahoma",35.10833333,-95.3835,earthquake,reviewed,0,,98,40.0,ok
1623394922410,2.68,6.42,"1 km ENE of Quinton, Oklahoma",35.12716667,-95.36116667,earthquake,reviewed,0,,110,60.0,ok
1622950737750,2.54,7.75,"9 km NNE of Quinlan, Oklahoma",36.526,-98.99766667,earthquake,reviewed,0,,99,70.0,ok
1622723010690,3.31,11.82,"7 km SW of Dibble, Oklahoma",34.9795,-97.684,earthquake,reviewed,0,,181,72.0,ok
1621964078320,2.5,7.33,"3 km NE of Quinton, Oklahoma",35.14566667,-95.33833333,earthquake,reviewed,0,,97,54.0,ok
1621732771600,2.7,5.83,"4 km NE of Quinton, Oklahoma",35.15266667,-95.33833333,earthquake,reviewed,0,,112,66.0,ok
1621604397509,2.64,7.37,"2 km NE of Quinton, Oklahoma",35.1355,-95.35283333,earthquake,reviewed,0,,108,54.0,ok
1621334656629,2.66,11.0,"6 km SW of Dibble, Oklahoma",34.9875,-97.67516667,earthquake,reviewed,0,,112,70.0,ok
1620874871949,2.61,7.74,"1 km NNE of Quinton, Oklahoma",35.13633333,-95.361,earthquake,reviewed,0,,105,48.0,ok
1620711119149,2.59,9.14,"9 km ESE of Chickasha, Oklahoma",35.03283333,-97.83716667,earthquake,reviewed,0,,106,83.0,ok
1618870295479,3.47,11.4,"8 km SW of Dibble, Oklahoma",34.97366667,-97.69483333,earthquake,reviewed,0,,210,101.0,ok
1618496799469,3.26,11.14,"7 km SW of Dibble, Oklahoma",34.98483333,-97.68016667,earthquake,reviewed,0,,173,90.0,ok
1618471591059,3.02,9.02,"5 km SW of Manchester, Oklahoma",36.96183333,-98.09133333,earthquake,reviewed,0,,140,76.0,ok
1618324526570,2.62,7.0,"10 km NW of Perry, Oklahoma",36.363,-97.35983333,earthquake,reviewed,0,,107,95.0,ok
1618265143280,2.62,7.92,"5 km N of Ames, Oklahoma",36.29733333,-98.17833333,earthquake,reviewed,0,,106,100.0,ok
1617814309609,3.61,28.64,"7 km WSW of Horntown, Oklahoma",35.059,-96.31683333,earthquake,reviewed,0,,210,71.0,ok
1617788678719,3.16,6.41,"2 km SE of Union City, Oklahoma",35.37766667,-97.92416667,earthquake,reviewed,0,,165,99.0,ok
1617691597329,2.66,6.81,"3 km SSE of Union City, Oklahoma",35.36883333,-97.9235,earthquake,reviewed,0,,116,67.0,ok
1617341178739,2.7,6.28,"10 km SE of Ratliff City, Oklahoma",34.374,-97.44116667,earthquake,reviewed,0,,112,71.0,ok
1617275264740,2.69,14.25,"7 km SW of Ratliff City, Oklahoma",34.4105,-97.57416667,earthquake,reviewed,0,,112,67.0,ok
1616859024940,2.5,7.47,"4 km N of Minco, Oklahoma",35.34866667,-97.9365,earthquake,reviewed,0,,97,93.0,ok
1616531686950,2.65,5.6,"10 km SE of Ratliff City, Oklahoma",34.385,-97.42883333,earthquake,reviewed,0,,108,88.0,ok
1616472785269,2.6,6.46,"3 km SSE of Union City, Oklahoma",35.3575,-97.92833333,earthquake,reviewed,0,,105,82.0,ok
1616380663000,3.25,5.95,"11 km W of Hennessey, Oklahoma",36.11333333,-98.029,earthquake,reviewed,0,,166,88.0,ok
1616270728550,2.56,7.28,"3 km SSE of Union City, Oklahoma",35.3615,-97.93033333,earthquake,reviewed,0,,102,99.0,ok
1616028187809,2.54,6.74,"15 km NE of Healdton, Oklahoma",34.316,-97.35616667,earthquake,reviewed,0,,99,12.0,ok
1616021989299,2.5,7.0,"6 km WSW of Helena, Oklahoma",36.51533333,-98.33733333,earthquake,reviewed,0,,96,54.0,ok
1615868229679,2.62,5.88,"11 km SE of Ratliff City, Oklahoma",34.373,-97.42416667,earthquake,reviewed,0,,106,96.0,ok
1615737561449,2.6,5.52,"16 km NNE of Morrison, Oklahoma",36.436,-96.95266667,earthquake,reviewed,0,,105,100.0,ok
1615719616739,2.8,7.0,"6 km SW of Dibble, Oklahoma",34.98916667,-97.66816667,earthquake,reviewed,0,,124,98.0,ok
1615398259000,2.69,7.0,"5 km SW of Dibble, Oklahoma",34.9965,-97.664,earthquake,reviewed,0,,114,51.0,ok
1615144443890,2.65,7.0,"5 km WSW of Manchester, Oklahoma",36.96716667,-98.09583333,earthquake,reviewed,0,,109,70.0,ok
1614932795100,3.54,7.83,"5 km N of Ames, Oklahoma",36.29633333,-98.179,earthquake,reviewed,0,,200,101.0,ok
1614688435859,2.58,5.13,"10 km SE of Ratliff City, Oklahoma",34.39616667,-97.41866667,earthquake,reviewed,0,,102,74.0,ok
1614636552289,2.55,5.43,"9 km SE of Ratliff City, Oklahoma",34.39983333,-97.42316667,earthquake,reviewed,0,,100,43.0,ok
1614634234130,2.62,7.14,"14 km SSW of Loyal, Oklahoma",35.85333333,-98.19983333,earthquake,reviewed,0,,106,99.0,ok
1614608642890,2.6,5.6,"9 km SE of Ratliff City, Oklahoma",34.39566667,-97.4245,earthquake,reviewed,0,,104,87.0,ok
1614594287899,2.52,7.41,"14 km SSW of Loyal, Oklahoma",35.8535,-98.19816667,earthquake,reviewed,0,,103,98.0,ok
1614548318590,3.68,7.22,"3 km SE of Meno, Oklahoma",36.36316667,-98.15533333,earthquake,reviewed,0,,223,81.0,ok
1614513613089,2.59,4.89,"9 km SE of Ratliff City, Oklahoma",34.39983333,-97.42766667,earthquake,reviewed,0,,103,95.0,ok
1614360137410,2.68,11.24,"8 km NNE of Bradley, Oklahoma",34.951,-97.66933333,earthquake,reviewed,0,,111,92.0,ok
1614352231960,2.82,5.57,"10 km SE of Ratliff City, Oklahoma",34.3835,-97.4285,earthquake,reviewed,0,,122,61.0,ok
1614211045460,2.75,7.06,"6 km W of Arcadia, Oklahoma",35.66783333,-97.39366667,earthquake,reviewed,0,,123,101.0,ok
1613971200040,2.8,5.58,"10 km SE of Ratliff City, Oklahoma",34.39083333,-97.42516667,earthquake,reviewed,0,,121,36.0,ok
1613743017950,4.2,7.0,"6 km SW of Manchester, Oklahoma",36.96366667,-98.09383333,earthquake,reviewed,0,,951,98.0,ok
1613707732740,2.62,6.61,"9 km ESE of Jefferson, Oklahoma",36.6935,-97.68533333,earthquake,reviewed,0,,153,100.0,ok
1613528743289,2.65,5.85,"11 km SE of Ratliff City, Oklahoma",34.37816667,-97.42116667,earthquake,reviewed,0,,108,95.0,ok
1613204622030,2.52,5.25,Oklahoma,34.38566667,-97.41783333,earthquake,reviewed,0,,98,64.0,ok
1612929543029,2.7,5.27,"6 km N of Nardin, Oklahoma",36.86633333,-97.45566667,earthquake,reviewed,0,,112,90.0,ok
